Add/Edit/Delete,Name,Branch,Address 1,City,State,Zip,Country,Tier Name,Data Privacy,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4
,OXXO,OXXO,"CALLE Retorno Xaac, Lote 185, Condominio Plaza Xaac , desarrollo Sireni COLONIA *YALKU MUNICIPIO SOLIDARIDAD",SOLIDARIDAD,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Sirenas CUN,PUNTO DE VENTA,*YALKU
,OXXO,OXXO,CALLE Av. Calazada Puerto Maya Región 021 Smza. 003 Mza. 01  COLONIA *PUERTO MAYA MUNICIPIO SOLIDARIDAD,SOLIDARIDAD,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Puma CUN,PUNTO DE VENTA,*PUERTO MAYA
,OXXO,OXXO,CALLE Av paseo el limonero smza 248 mza 63 COLONIA CANCUN CENTRO MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Limon CUN,PUNTO DE VENTA,CANCUN CENTRO
,OXXO,OXXO,CALLE Av.lopez portillo Esq.camino principal a 3 reyes  COLONIA CANCUN CENTRO MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Leo CUN,PUNTO DE VENTA,CANCUN CENTRO
,OXXO,OXXO,"CALLE Av. Jose Lopez Portillo sm 101, mza 20,  COLONIA REGION 101 MUNICIPIO BENITO JUAREZ",BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Pakal CUN,PUNTO DE VENTA,REGION 101
,OXXO,OXXO,CALLE AV DEL SOL COLONIA SUPERMANZANA  45 MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Del Sol CUN,PUNTO DE VENTA,SUPERMANZANA  45
,OXXO,OXXO,CALLE Av 28 de julio smza 70 Mza 01 COLONIA CENTRO MUNICIPIO SOLIDARIDAD,SOLIDARIDAD,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,La Toscana CUN,PUNTO DE VENTA,CENTRO
,OXXO,OXXO,CALLE AV. FRANCISCO I MADERO SM 69  COLONIA SUPERMANZANA  69 MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Torcasita CUN,PUNTO DE VENTA,SUPERMANZANA  69
,OXXO,OXXO,CALLE AV. TULUM PONIENTE  COLONIA TULUM MUNICIPIO SOLIDARIDAD,SOLIDARIDAD,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Boca Paila CUN,PUNTO DE VENTA,TULUM
,OXXO,OXXO,"CALLE Av. Obsidiana, SM-255, MZ-43, L-03 COLONIA *PASEO NIKTE MUNICIPIO BENITO JUAREZ",BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Nikte CUN,PUNTO DE VENTA,*PASEO NIKTE
,OXXO,OXXO,CALLE AV. 135 COLONIA *SUPERMANZANA 326 MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Palermo CUN,PUNTO DE VENTA,*SUPERMANZANA 326
,OXXO,OXXO,CALLE AV. BENITO JUAREZ  COLONIA CENTRO MUNICIPIO SOLIDARIDAD,SOLIDARIDAD,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Poliforum CUN,PUNTO DE VENTA,CENTRO
,OXXO,OXXO,"CALLE lote 17 , Manzana 14 COLONIA SUPERMANZANA  27 MUNICIPIO BENITO JUAREZ",BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Mercado 28 CUN,PUNTO DE VENTA,SUPERMANZANA  27
,OXXO,OXXO,"CALLE Av, Andres Quintana Roo Mza. 63 Zona 1 COLONIA *EL PEDREGAL MUNICIPIO SOLIDARIDAD",SOLIDARIDAD,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Pedregal CUN,PUNTO DE VENTA,*EL PEDREGAL
,OXXO,OXXO,"CALLE Avenida Galaxias del Sol,  COLONIA *SUPER MANZANA 200 MUNICIPIO BENITO JUAREZ",BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Zanzibar CUN,PUNTO DE VENTA,*SUPER MANZANA 200
,OXXO,OXXO,CALLE AV. NICHUPTE COLONIA REGION  99 MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Noventa y Nueve CUN,PUNTO DE VENTA,REGION  99
,OXXO,OXXO,CALLE AV COBA NORTE COLONIA *TULUM CENTRO MUNICIPIO TULUM,TULUM,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Sindicato CUN,PUNTO DE VENTA,*TULUM CENTRO
,OXXO,OXXO,CALLE Av. Lic. Javier Rojo Gomez COLONIA KANTUNILKIN MUNICIPIO LAZARO CARDENAS,LAZARO CARDENAS,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Lazaro Cardenas CUN,PUNTO DE VENTA,KANTUNILKIN
,OXXO,OXXO,CALLE SM 85 MZ 10 L 01 CARR. CANCUN PTA SAM COLONIA PUERTO JUAREZ MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Lombardo  CUN,PUNTO DE VENTA,PUERTO JUAREZ
,OXXO,OXXO,CALLE AV ACANCEH COLONIA CANCUN CENTRO MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Acanceh CUN,PUNTO DE VENTA,CANCUN CENTRO
,OXXO,OXXO,CALLE AV. CHETUMAL SM 260 MZ 10 FRACC. PRADO NOR COLONIA *PRADO NORTE MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,Tulipan CUN,PUNTO DE VENTA,*PRADO NORTE
,OXXO,OXXO,CALLE Av Labna  Smza 20 mza 9 lote 56 COLONIA CANCUN CENTRO MUNICIPIO BENITO JUAREZ,BENITO JUAREZ,QUINTANA ROO,,México,OXXO,FALSE,SURESTE,LABNA CUN,PUNTO DE VENTA,CANCUN CENTRO
